DEVICE_ID,LAT,LONGITUDE,SPEED_KMPH,IST_DATE,IST_TIME,ACC_DISTANCE,Unnamed: 7
150220615,12.846986,77.672569,0,2016-07-01,01:35:54,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:36:04,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:36:14,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:36:24,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:36:34,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:36:44,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:36:53,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:37:03,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:37:13,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:37:23,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:37:33,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:37:43,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:37:53,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:38:03,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:38:13,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:38:23,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:38:33,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:38:43,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:38:53,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:39:03,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:39:13,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:39:24,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:39:33,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:39:43,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:39:53,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:40:03,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:40:13,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:40:23,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:40:33,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:40:43,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:40:53,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:41:03,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:41:13,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:41:23,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:41:33,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:41:43,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:41:53,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:42:03,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:42:13,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:42:23,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:42:32,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:42:42,00:00:00,12215916
150220615,12.846986,77.672569,0,2016-07-01,01:42:52,00:00:00,12215916
